,Servers,Values
86,1 server(s),4.746730410012077
87,1 server(s),5.51135644746441
88,1 server(s),6.190157662115969
89,1 server(s),3.6505998226660803
90,1 server(s),4.741785778789457
91,1 server(s),4.435306060503547
92,1 server(s),4.201978040459612
93,1 server(s),4.758413342607925
94,1 server(s),5.560254635025627
95,1 server(s),4.896147375347936
96,1 server(s),3.350916361700624
97,1 server(s),5.571045481577977
98,1 server(s),4.002434953437956
99,1 server(s),5.4222330387393916
100,1 server(s),4.893296590783722
101,1 server(s),5.108526981643301
102,1 server(s),3.8823874367077322
103,1 server(s),4.746730410012077
104,1 server(s),5.51135644746441
105,1 server(s),6.190157662115969
106,1 server(s),3.6505998226660803
107,1 server(s),4.741785778789457
108,1 server(s),4.435306060503547
109,1 server(s),4.201978040459612
110,1 server(s),4.758413342607925
111,1 server(s),5.560254635025627
112,1 server(s),4.896147375347936
113,1 server(s),3.350916361700624
114,1 server(s),5.571045481577977
115,1 server(s),4.002434953437956
116,1 server(s),5.4222330387393916
117,1 server(s),4.893296590783722
118,1 server(s),5.108526981643301
119,1 server(s),3.8823874367077322
120,1 server(s),4.746730410012077
121,1 server(s),5.51135644746441
122,1 server(s),6.190157662115969
123,1 server(s),3.6505998226660803
124,1 server(s),4.741785778789457
125,1 server(s),4.435306060503547
126,1 server(s),4.201978040459612
127,1 server(s),4.758413342607925
128,1 server(s),5.560254635025627
129,1 server(s),4.896147375347936
130,1 server(s),3.350916361700624
131,1 server(s),5.571045481577977
132,1 server(s),4.002434953437956
133,1 server(s),5.4222330387393916
134,1 server(s),4.893296590783722
135,1 server(s),5.108526981643301
136,1 server(s),3.8823874367077322
137,1 server(s),4.746730410012077
138,1 server(s),5.51135644746441
139,1 server(s),6.190157662115969
140,1 server(s),3.6505998226660803
141,1 server(s),4.741785778789457
142,1 server(s),4.435306060503547
143,1 server(s),4.201978040459612
144,1 server(s),4.758413342607925
145,1 server(s),5.560254635025627
146,1 server(s),4.896147375347936
147,1 server(s),3.350916361700624
148,1 server(s),5.571045481577977
149,1 server(s),4.002434953437956
150,1 server(s),5.4222330387393916
151,1 server(s),4.893296590783722
152,1 server(s),5.108526981643301
153,1 server(s),3.8823874367077322
154,1 server(s),4.746730410012077
155,1 server(s),5.51135644746441
156,1 server(s),6.190157662115969
157,1 server(s),3.6505998226660803
158,1 server(s),4.741785778789457
159,1 server(s),4.435306060503547
160,1 server(s),4.201978040459612
161,1 server(s),4.758413342607925
162,1 server(s),5.560254635025627
163,1 server(s),4.896147375347936
164,1 server(s),3.350916361700624
165,1 server(s),5.571045481577977
166,1 server(s),4.002434953437956
167,1 server(s),5.4222330387393916
168,1 server(s),4.893296590783722
169,1 server(s),5.108526981643301
170,1 server(s),3.8823874367077322
171,1 server(s),4.746730410012077
172,1 server(s),5.51135644746441
173,1 server(s),6.190157662115969
174,1 server(s),3.6505998226660803
175,1 server(s),4.741785778789457
176,1 server(s),4.435306060503547
177,1 server(s),4.201978040459612
178,1 server(s),4.758413342607925
179,1 server(s),5.560254635025627
180,1 server(s),4.896147375347936
181,1 server(s),3.350916361700624
182,1 server(s),5.571045481577977
183,1 server(s),4.002434953437956
184,1 server(s),5.4222330387393916
185,1 server(s),4.893296590783722
186,1 server(s),5.108526981643301
187,1 server(s),3.8823874367077322
188,1 server(s),4.746730410012077
189,1 server(s),5.51135644746441
190,1 server(s),6.190157662115969
191,1 server(s),3.6505998226660803
192,1 server(s),4.741785778789457
193,1 server(s),4.435306060503547
194,1 server(s),4.201978040459612
195,1 server(s),4.758413342607925
196,1 server(s),5.560254635025627
197,1 server(s),4.896147375347936
198,1 server(s),3.350916361700624
199,1 server(s),5.571045481577977
200,1 server(s),4.002434953437956
201,1 server(s),5.4222330387393916
202,1 server(s),4.893296590783722
203,1 server(s),5.108526981643301
204,1 server(s),3.8823874367077322
205,1 server(s),4.746730410012077
206,1 server(s),5.51135644746441
207,1 server(s),6.190157662115969
208,1 server(s),3.6505998226660803
209,1 server(s),4.741785778789457
210,1 server(s),4.435306060503547
211,1 server(s),4.201978040459612
212,1 server(s),4.758413342607925
213,1 server(s),5.560254635025627
214,1 server(s),4.896147375347936
215,1 server(s),3.350916361700624
216,1 server(s),5.571045481577977
217,1 server(s),4.002434953437956
218,1 server(s),5.4222330387393916
219,1 server(s),4.893296590783722
220,1 server(s),5.108526981643301
221,1 server(s),3.8823874367077322
222,1 server(s),4.746730410012077
223,1 server(s),5.51135644746441
224,1 server(s),6.190157662115969
225,1 server(s),3.6505998226660803
226,1 server(s),4.741785778789457
227,1 server(s),4.435306060503547
228,1 server(s),4.201978040459612
229,1 server(s),4.758413342607925
230,1 server(s),5.560254635025627
231,1 server(s),4.896147375347936
232,1 server(s),3.350916361700624
233,1 server(s),5.571045481577977
234,1 server(s),4.002434953437956
235,1 server(s),5.4222330387393916
236,1 server(s),4.893296590783722
237,1 server(s),5.108526981643301
238,1 server(s),3.8823874367077322
239,1 server(s),4.746730410012077
240,1 server(s),5.51135644746441
241,1 server(s),6.190157662115969
242,1 server(s),3.6505998226660803
243,1 server(s),4.741785778789457
244,1 server(s),4.435306060503547
245,1 server(s),4.201978040459612
246,1 server(s),4.758413342607925
247,1 server(s),5.560254635025627
248,1 server(s),4.896147375347936
249,1 server(s),3.350916361700624
250,1 server(s),5.571045481577977
251,1 server(s),4.002434953437956
252,1 server(s),5.4222330387393916
253,1 server(s),4.893296590783722
254,1 server(s),5.108526981643301
255,1 server(s),3.8823874367077322
256,1 server(s),4.746730410012077
257,1 server(s),5.51135644746441
258,1 server(s),6.190157662115969
259,1 server(s),3.6505998226660803
260,1 server(s),4.741785778789457
261,1 server(s),4.435306060503547
262,1 server(s),4.201978040459612
263,1 server(s),4.758413342607925
264,1 server(s),5.560254635025627
265,1 server(s),4.896147375347936
266,1 server(s),3.350916361700624
267,1 server(s),5.571045481577977
268,1 server(s),4.002434953437956
269,1 server(s),5.4222330387393916
270,1 server(s),4.893296590783722
271,1 server(s),5.108526981643301
272,1 server(s),3.8823874367077322
273,1 server(s),4.746730410012077
274,1 server(s),5.51135644746441
275,1 server(s),6.190157662115969
276,1 server(s),3.6505998226660803
277,1 server(s),4.741785778789457
278,1 server(s),4.435306060503547
279,1 server(s),4.201978040459612
280,1 server(s),4.758413342607925
281,1 server(s),5.560254635025627
282,1 server(s),4.896147375347936
283,1 server(s),3.350916361700624
284,1 server(s),5.571045481577977
285,1 server(s),4.002434953437956
286,1 server(s),5.4222330387393916
287,1 server(s),4.893296590783722
288,1 server(s),5.108526981643301
289,1 server(s),3.8823874367077322
290,1 server(s),4.746730410012077
291,1 server(s),5.51135644746441
292,1 server(s),6.190157662115969
293,1 server(s),3.6505998226660803
294,1 server(s),4.741785778789457
295,1 server(s),4.435306060503547
296,1 server(s),4.201978040459612
297,1 server(s),4.758413342607925
298,1 server(s),5.560254635025627
299,1 server(s),4.896147375347936
300,1 server(s),3.350916361700624
301,1 server(s),5.571045481577977
302,1 server(s),4.002434953437956
303,1 server(s),5.4222330387393916
304,1 server(s),4.893296590783722
305,1 server(s),5.108526981643301
306,1 server(s),3.8823874367077322
307,1 server(s),4.746730410012077
308,1 server(s),5.51135644746441
309,1 server(s),6.190157662115969
310,1 server(s),3.6505998226660803
311,1 server(s),4.741785778789457
312,1 server(s),4.435306060503547
313,1 server(s),4.201978040459612
314,1 server(s),4.758413342607925
315,1 server(s),5.560254635025627
316,1 server(s),4.896147375347936
317,1 server(s),3.350916361700624
318,1 server(s),5.571045481577977
319,1 server(s),4.002434953437956
320,1 server(s),5.4222330387393916
321,1 server(s),4.893296590783722
322,1 server(s),5.108526981643301
323,1 server(s),3.8823874367077322
324,1 server(s),4.746730410012077
325,1 server(s),5.51135644746441
326,1 server(s),6.190157662115969
327,1 server(s),3.6505998226660803
328,1 server(s),4.741785778789457
329,1 server(s),4.435306060503547
330,1 server(s),4.201978040459612
331,1 server(s),4.758413342607925
332,1 server(s),5.560254635025627
333,1 server(s),4.896147375347936
334,1 server(s),3.350916361700624
335,1 server(s),5.571045481577977
336,1 server(s),4.002434953437956
337,1 server(s),5.4222330387393916
338,1 server(s),4.893296590783722
339,1 server(s),5.108526981643301
340,1 server(s),3.8823874367077322
341,1 server(s),4.746730410012077
342,1 server(s),5.51135644746441
343,1 server(s),6.190157662115969
344,1 server(s),3.6505998226660803
345,1 server(s),4.741785778789457
346,1 server(s),4.435306060503547
347,1 server(s),4.201978040459612
348,1 server(s),4.758413342607925
349,1 server(s),5.560254635025627
350,1 server(s),4.896147375347936
351,1 server(s),3.350916361700624
352,1 server(s),5.571045481577977
353,1 server(s),4.002434953437956
354,1 server(s),5.4222330387393916
355,1 server(s),4.893296590783722
356,1 server(s),5.108526981643301
357,1 server(s),3.8823874367077322
358,1 server(s),4.746730410012077
359,1 server(s),5.51135644746441
360,1 server(s),6.190157662115969
361,1 server(s),3.6505998226660803
362,1 server(s),4.741785778789457
363,1 server(s),4.435306060503547
364,1 server(s),4.201978040459612
365,1 server(s),4.758413342607925
366,1 server(s),5.560254635025627
367,1 server(s),4.896147375347936
368,1 server(s),3.350916361700624
369,1 server(s),5.571045481577977
370,1 server(s),4.002434953437956
371,1 server(s),5.4222330387393916
372,1 server(s),4.893296590783722
373,1 server(s),5.108526981643301
374,1 server(s),3.8823874367077322
375,1 server(s),4.746730410012077
376,1 server(s),5.51135644746441
377,1 server(s),6.190157662115969
378,1 server(s),3.6505998226660803
379,1 server(s),4.741785778789457
380,1 server(s),4.435306060503547
381,1 server(s),4.201978040459612
382,1 server(s),4.758413342607925
383,1 server(s),5.560254635025627
384,1 server(s),4.896147375347936
385,1 server(s),3.350916361700624
386,1 server(s),5.571045481577977
387,1 server(s),4.002434953437956
388,1 server(s),5.4222330387393916
389,1 server(s),4.893296590783722
390,1 server(s),5.108526981643301
391,1 server(s),3.8823874367077322
392,1 server(s),4.746730410012077
393,1 server(s),5.51135644746441
394,1 server(s),6.190157662115969
395,1 server(s),3.6505998226660803
396,1 server(s),4.741785778789457
397,1 server(s),4.435306060503547
398,1 server(s),4.201978040459612
399,1 server(s),4.758413342607925
400,1 server(s),5.560254635025627
401,1 server(s),4.896147375347936
402,1 server(s),3.350916361700624
403,1 server(s),5.571045481577977
404,1 server(s),4.002434953437956
405,1 server(s),5.4222330387393916
406,1 server(s),4.893296590783722
407,1 server(s),5.108526981643301
408,1 server(s),3.8823874367077322
409,1 server(s),4.746730410012077
410,1 server(s),5.51135644746441
411,1 server(s),6.190157662115969
412,1 server(s),3.6505998226660803
413,1 server(s),4.741785778789457
414,1 server(s),4.435306060503547
415,1 server(s),4.201978040459612
416,1 server(s),4.758413342607925
417,1 server(s),5.560254635025627
418,1 server(s),4.896147375347936
419,1 server(s),3.350916361700624
420,1 server(s),5.571045481577977
421,1 server(s),4.002434953437956
422,1 server(s),5.4222330387393916
423,1 server(s),4.893296590783722
424,1 server(s),5.108526981643301
425,1 server(s),3.8823874367077322
426,1 server(s),4.746730410012077
427,1 server(s),5.51135644746441
428,1 server(s),6.190157662115969
429,1 server(s),3.6505998226660803
430,1 server(s),4.741785778789457
431,1 server(s),4.435306060503547
432,1 server(s),4.201978040459612
433,1 server(s),4.758413342607925
434,1 server(s),5.560254635025627
435,1 server(s),4.896147375347936
436,1 server(s),3.350916361700624
437,1 server(s),5.571045481577977
438,1 server(s),4.002434953437956
439,1 server(s),5.4222330387393916
440,1 server(s),4.893296590783722
441,1 server(s),5.108526981643301
442,1 server(s),3.8823874367077322
443,1 server(s),4.746730410012077
444,1 server(s),5.51135644746441
445,1 server(s),6.190157662115969
446,1 server(s),3.6505998226660803
447,1 server(s),4.741785778789457
448,1 server(s),4.435306060503547
449,1 server(s),4.201978040459612
450,1 server(s),4.758413342607925
451,1 server(s),5.560254635025627
452,1 server(s),4.896147375347936
453,1 server(s),3.350916361700624
454,1 server(s),5.571045481577977
455,1 server(s),4.002434953437956
456,1 server(s),5.4222330387393916
457,1 server(s),4.893296590783722
458,1 server(s),5.108526981643301
459,1 server(s),3.8823874367077322
460,1 server(s),4.746730410012077
461,1 server(s),5.51135644746441
462,1 server(s),6.190157662115969
463,1 server(s),3.6505998226660803
464,1 server(s),4.741785778789457
465,1 server(s),4.435306060503547
466,1 server(s),4.201978040459612
467,1 server(s),4.758413342607925
468,1 server(s),5.560254635025627
469,1 server(s),4.896147375347936
470,1 server(s),3.350916361700624
471,1 server(s),5.571045481577977
472,1 server(s),4.002434953437956
473,1 server(s),5.4222330387393916
474,1 server(s),4.893296590783722
475,1 server(s),5.108526981643301
476,1 server(s),3.8823874367077322
477,1 server(s),4.746730410012077
478,1 server(s),5.51135644746441
479,1 server(s),6.190157662115969
480,1 server(s),3.6505998226660803
481,1 server(s),4.741785778789457
482,1 server(s),4.435306060503547
483,1 server(s),4.201978040459612
484,1 server(s),4.758413342607925
485,1 server(s),5.560254635025627
486,1 server(s),4.896147375347936
487,1 server(s),3.350916361700624
488,1 server(s),5.571045481577977
489,1 server(s),4.002434953437956
490,1 server(s),5.4222330387393916
491,1 server(s),4.893296590783722
492,1 server(s),5.108526981643301
493,1 server(s),3.8823874367077322
494,1 server(s),4.746730410012077
495,1 server(s),5.51135644746441
496,1 server(s),6.190157662115969
497,1 server(s),3.6505998226660803
498,1 server(s),4.741785778789457
499,1 server(s),4.435306060503547
500,1 server(s),4.201978040459612
501,1 server(s),4.758413342607925
502,1 server(s),5.560254635025627
503,1 server(s),4.896147375347936
504,1 server(s),3.350916361700624
505,1 server(s),5.571045481577977
506,1 server(s),4.002434953437956
507,1 server(s),5.4222330387393916
508,1 server(s),4.893296590783722
509,1 server(s),5.108526981643301
510,1 server(s),3.8823874367077322
511,1 server(s),4.746730410012077
512,1 server(s),5.51135644746441
513,1 server(s),6.190157662115969
514,1 server(s),3.6505998226660803
515,1 server(s),4.741785778789457
516,1 server(s),4.435306060503547
517,1 server(s),4.201978040459612
518,1 server(s),4.758413342607925
519,1 server(s),5.560254635025627
520,1 server(s),4.896147375347936
521,1 server(s),3.350916361700624
522,1 server(s),5.571045481577977
523,1 server(s),4.002434953437956
524,1 server(s),5.4222330387393916
525,1 server(s),4.893296590783722
526,1 server(s),5.108526981643301
527,1 server(s),3.8823874367077322
528,1 server(s),4.746730410012077
529,1 server(s),5.51135644746441
530,1 server(s),6.190157662115969
531,1 server(s),3.6505998226660803
532,1 server(s),4.741785778789457
533,1 server(s),4.435306060503547
534,1 server(s),4.201978040459612
535,1 server(s),4.758413342607925
536,1 server(s),5.560254635025627
537,1 server(s),4.896147375347936
538,1 server(s),3.350916361700624
539,1 server(s),5.571045481577977
540,1 server(s),4.002434953437956
541,1 server(s),5.4222330387393916
542,1 server(s),4.893296590783722
543,1 server(s),5.108526981643301
544,1 server(s),3.8823874367077322
545,1 server(s),4.746730410012077
546,1 server(s),5.51135644746441
547,1 server(s),6.190157662115969
548,1 server(s),3.6505998226660803
549,1 server(s),4.741785778789457
550,1 server(s),4.435306060503547
551,1 server(s),4.201978040459612
552,1 server(s),4.758413342607925
553,1 server(s),5.560254635025627
554,1 server(s),4.896147375347936
555,1 server(s),3.350916361700624
556,1 server(s),5.571045481577977
557,1 server(s),4.002434953437956
558,1 server(s),5.4222330387393916
559,1 server(s),4.893296590783722
560,1 server(s),5.108526981643301
561,1 server(s),3.8823874367077322
562,1 server(s),4.746730410012077
563,1 server(s),5.51135644746441
564,1 server(s),6.190157662115969
565,1 server(s),3.6505998226660803
566,1 server(s),4.741785778789457
567,1 server(s),4.435306060503547
568,1 server(s),4.201978040459612
569,1 server(s),4.758413342607925
570,1 server(s),5.560254635025627
571,1 server(s),4.896147375347936
572,1 server(s),3.350916361700624
573,1 server(s),5.571045481577977
574,1 server(s),4.002434953437956
575,1 server(s),5.4222330387393916
576,1 server(s),4.893296590783722
577,1 server(s),5.108526981643301
578,1 server(s),3.8823874367077322
579,1 server(s),4.746730410012077
580,1 server(s),5.51135644746441
581,1 server(s),6.190157662115969
582,1 server(s),3.6505998226660803
583,1 server(s),4.741785778789457
584,1 server(s),4.435306060503547
585,1 server(s),4.201978040459612
586,1 server(s),4.758413342607925
587,1 server(s),5.560254635025627
588,1 server(s),4.896147375347936
589,1 server(s),3.350916361700624
590,1 server(s),5.571045481577977
591,1 server(s),4.002434953437956
592,1 server(s),5.4222330387393916
593,1 server(s),4.893296590783722
594,1 server(s),5.108526981643301
595,1 server(s),3.8823874367077322
596,1 server(s),4.746730410012077
597,1 server(s),5.51135644746441
598,1 server(s),6.190157662115969
599,1 server(s),3.6505998226660803
600,1 server(s),4.741785778789457
601,1 server(s),4.435306060503547
602,1 server(s),4.201978040459612
603,1 server(s),4.758413342607925
604,1 server(s),5.560254635025627
605,1 server(s),4.896147375347936
606,1 server(s),3.350916361700624
607,1 server(s),5.571045481577977
608,1 server(s),4.002434953437956
609,1 server(s),5.4222330387393916
610,1 server(s),4.893296590783722
611,1 server(s),5.108526981643301
612,1 server(s),3.8823874367077322
613,1 server(s),4.746730410012077
614,1 server(s),5.51135644746441
615,1 server(s),6.190157662115969
616,1 server(s),3.6505998226660803
617,1 server(s),4.741785778789457
618,1 server(s),4.435306060503547
619,1 server(s),4.201978040459612
620,1 server(s),4.758413342607925
621,1 server(s),5.560254635025627
622,1 server(s),4.896147375347936
623,1 server(s),3.350916361700624
624,1 server(s),5.571045481577977
625,1 server(s),4.002434953437956
626,1 server(s),5.4222330387393916
627,1 server(s),4.893296590783722
628,1 server(s),5.108526981643301
629,1 server(s),3.8823874367077322
630,1 server(s),4.746730410012077
631,1 server(s),5.51135644746441
632,1 server(s),6.190157662115969
633,1 server(s),3.6505998226660803
634,1 server(s),4.741785778789457
635,1 server(s),4.435306060503547
636,1 server(s),4.201978040459612
637,1 server(s),4.758413342607925
638,1 server(s),5.560254635025627
639,1 server(s),4.896147375347936
640,1 server(s),3.350916361700624
641,1 server(s),5.571045481577977
642,1 server(s),4.002434953437956
643,1 server(s),5.4222330387393916
644,1 server(s),4.893296590783722
645,1 server(s),5.108526981643301
646,1 server(s),3.8823874367077322
647,1 server(s),4.746730410012077
648,1 server(s),5.51135644746441
649,1 server(s),6.190157662115969
650,1 server(s),3.6505998226660803
651,1 server(s),4.741785778789457
652,1 server(s),4.435306060503547
653,1 server(s),4.201978040459612
654,1 server(s),4.758413342607925
655,1 server(s),5.560254635025627
656,1 server(s),4.896147375347936
657,1 server(s),3.350916361700624
658,1 server(s),5.571045481577977
659,1 server(s),4.002434953437956
660,1 server(s),5.4222330387393916
661,1 server(s),4.893296590783722
662,1 server(s),5.108526981643301
663,1 server(s),3.8823874367077322
664,1 server(s),4.746730410012077
665,1 server(s),5.51135644746441
666,1 server(s),6.190157662115969
667,1 server(s),3.6505998226660803
668,1 server(s),4.741785778789457
669,1 server(s),4.435306060503547
670,1 server(s),4.201978040459612
671,1 server(s),4.758413342607925
672,1 server(s),5.560254635025627
673,1 server(s),4.896147375347936
674,1 server(s),3.350916361700624
675,1 server(s),5.571045481577977
676,1 server(s),4.002434953437956
677,1 server(s),5.4222330387393916
678,1 server(s),4.893296590783722
679,1 server(s),5.108526981643301
680,1 server(s),3.8823874367077322
681,1 server(s),4.746730410012077
682,1 server(s),5.51135644746441
683,1 server(s),6.190157662115969
684,1 server(s),3.6505998226660803
685,1 server(s),4.741785778789457
686,1 server(s),4.435306060503547
687,1 server(s),4.201978040459612
688,1 server(s),4.758413342607925
689,1 server(s),5.560254635025627
690,1 server(s),4.896147375347936
691,1 server(s),3.350916361700624
692,1 server(s),5.571045481577977
693,1 server(s),4.002434953437956
694,1 server(s),5.4222330387393916
695,1 server(s),4.893296590783722
696,1 server(s),5.108526981643301
697,1 server(s),3.8823874367077322
698,1 server(s),4.746730410012077
699,1 server(s),5.51135644746441
700,1 server(s),6.190157662115969
701,1 server(s),3.6505998226660803
702,1 server(s),4.741785778789457
703,1 server(s),4.435306060503547
704,1 server(s),4.201978040459612
705,1 server(s),4.758413342607925
706,1 server(s),5.560254635025627
707,1 server(s),4.896147375347936
708,1 server(s),3.350916361700624
709,1 server(s),5.571045481577977
710,1 server(s),4.002434953437956
711,1 server(s),5.4222330387393916
712,1 server(s),4.893296590783722
713,1 server(s),5.108526981643301
714,1 server(s),3.8823874367077322
715,1 server(s),4.746730410012077
716,1 server(s),5.51135644746441
717,1 server(s),6.190157662115969
718,1 server(s),3.6505998226660803
719,1 server(s),4.741785778789457
720,1 server(s),4.435306060503547
721,1 server(s),4.201978040459612
722,1 server(s),4.758413342607925
723,1 server(s),5.560254635025627
724,1 server(s),4.896147375347936
725,1 server(s),3.350916361700624
726,1 server(s),5.571045481577977
727,1 server(s),4.002434953437956
728,1 server(s),5.4222330387393916
729,1 server(s),4.893296590783722
730,1 server(s),5.108526981643301
731,1 server(s),3.8823874367077322
732,1 server(s),4.746730410012077
733,1 server(s),5.51135644746441
734,1 server(s),6.190157662115969
735,1 server(s),3.6505998226660803
736,1 server(s),4.741785778789457
737,1 server(s),4.435306060503547
738,1 server(s),4.201978040459612
739,1 server(s),4.758413342607925
740,1 server(s),5.560254635025627
741,1 server(s),4.896147375347936
742,1 server(s),3.350916361700624
743,1 server(s),5.571045481577977
744,1 server(s),4.002434953437956
745,1 server(s),5.4222330387393916
746,1 server(s),4.893296590783722
747,1 server(s),5.108526981643301
748,1 server(s),3.8823874367077322
749,1 server(s),4.746730410012077
750,1 server(s),5.51135644746441
751,1 server(s),6.190157662115969
752,1 server(s),3.6505998226660803
753,1 server(s),4.741785778789457
754,1 server(s),4.435306060503547
755,1 server(s),4.201978040459612
756,1 server(s),4.758413342607925
757,1 server(s),5.560254635025627
758,1 server(s),4.896147375347936
759,1 server(s),3.350916361700624
760,1 server(s),5.571045481577977
761,1 server(s),4.002434953437956
762,1 server(s),5.4222330387393916
763,1 server(s),4.893296590783722
764,1 server(s),5.108526981643301
765,1 server(s),3.8823874367077322
766,1 server(s),4.746730410012077
767,1 server(s),5.51135644746441
768,1 server(s),6.190157662115969
769,1 server(s),3.6505998226660803
770,1 server(s),4.741785778789457
771,1 server(s),4.435306060503547
772,1 server(s),4.201978040459612
773,1 server(s),4.758413342607925
774,1 server(s),5.560254635025627
775,1 server(s),4.896147375347936
776,1 server(s),3.350916361700624
777,1 server(s),5.571045481577977
778,1 server(s),4.002434953437956
779,1 server(s),5.4222330387393916
780,1 server(s),4.893296590783722
781,1 server(s),5.108526981643301
782,1 server(s),3.8823874367077322
783,1 server(s),4.746730410012077
784,1 server(s),5.51135644746441
785,1 server(s),6.190157662115969
786,1 server(s),3.6505998226660803
787,1 server(s),4.741785778789457
788,1 server(s),4.435306060503547
789,1 server(s),4.201978040459612
790,1 server(s),4.758413342607925
791,1 server(s),5.560254635025627
792,1 server(s),4.896147375347936
793,1 server(s),3.350916361700624
794,1 server(s),5.571045481577977
795,1 server(s),4.002434953437956
796,1 server(s),5.4222330387393916
797,1 server(s),4.893296590783722
798,1 server(s),5.108526981643301
799,1 server(s),3.8823874367077322
800,1 server(s),4.746730410012077
801,1 server(s),5.51135644746441
802,1 server(s),6.190157662115969
803,1 server(s),3.6505998226660803
804,1 server(s),4.741785778789457
805,1 server(s),4.435306060503547
806,1 server(s),4.201978040459612
807,1 server(s),4.758413342607925
808,1 server(s),5.560254635025627
809,1 server(s),4.896147375347936
810,1 server(s),3.350916361700624
811,1 server(s),5.571045481577977
812,1 server(s),4.002434953437956
813,1 server(s),5.4222330387393916
814,1 server(s),4.893296590783722
815,1 server(s),5.108526981643301
816,1 server(s),3.8823874367077322
817,1 server(s),4.746730410012077
818,1 server(s),5.51135644746441
819,1 server(s),6.190157662115969
820,1 server(s),3.6505998226660803
821,1 server(s),4.741785778789457
822,1 server(s),4.435306060503547
823,1 server(s),4.201978040459612
824,1 server(s),4.758413342607925
825,1 server(s),5.560254635025627
826,1 server(s),4.896147375347936
827,1 server(s),3.350916361700624
828,1 server(s),5.571045481577977
829,1 server(s),4.002434953437956
830,1 server(s),5.4222330387393916
831,1 server(s),4.893296590783722
832,1 server(s),5.108526981643301
833,1 server(s),3.8823874367077322
834,1 server(s),4.746730410012077
835,1 server(s),5.51135644746441
836,1 server(s),6.190157662115969
837,1 server(s),3.6505998226660803
838,1 server(s),4.741785778789457
839,1 server(s),4.435306060503547
840,1 server(s),4.201978040459612
841,1 server(s),4.758413342607925
842,1 server(s),5.560254635025627
843,1 server(s),4.896147375347936
844,1 server(s),3.350916361700624
845,1 server(s),5.571045481577977
846,1 server(s),4.002434953437956
847,1 server(s),5.4222330387393916
848,1 server(s),4.893296590783722
849,1 server(s),5.108526981643301
850,1 server(s),3.8823874367077322
851,1 server(s),4.746730410012077
852,1 server(s),5.51135644746441
853,1 server(s),6.190157662115969
854,1 server(s),3.6505998226660803
855,1 server(s),4.741785778789457
856,1 server(s),4.435306060503547
857,1 server(s),4.201978040459612
858,1 server(s),4.758413342607925
859,1 server(s),5.560254635025627
860,1 server(s),4.896147375347936
861,1 server(s),3.350916361700624
862,1 server(s),5.571045481577977
863,1 server(s),4.002434953437956
